id,race,sex,score,true_label,predicted_label,true-pred,predicted-race,predicted-sex
4987,2,0,-0.117721908,1,0,1,1,1
5245,2,0,-1.317769647,0,0,0,1,1
3009,3,0,-0.170366645,1,0,1,1,1
4681,2,0,-0.060018294,0,1,-1,1,1
5836,1,0,-1.69636786,1,0,1,1,1
1067,0,0,-1.785236359,1,0,1,1,1
2835,2,0,-1.183732629,1,0,1,1,1
5994,0,0,-0.068955064,1,1,0,1,1
5043,2,0,-0.082345523,1,1,0,1,1
254,1,0,-0.463474691,0,0,0,1,1
2446,0,0,0.328165799,1,1,0,1,1
3695,2,0,-2.091039658,0,0,0,1,1
6157,0,0,-1.185551643,1,0,1,1,1
3251,2,0,-0.405147523,1,0,1,1,1
4180,2,0,1.056655288,1,1,0,1,1
5253,5,0,-1.505743027,0,0,0,1,1
5194,0,0,-0.052369621,1,1,0,1,1
2971,5,0,-2.498577356,1,0,1,1,1
1885,0,0,-1.273777485,0,0,0,1,1
1664,0,0,0.451729774,1,1,0,1,1
4903,2,1,0.101405762,1,1,0,1,1
4958,0,0,-1.031826377,0,0,0,1,1
898,0,1,-1.191867709,0,0,0,1,1
407,0,0,-1.626643896,1,0,1,1,1
3654,2,0,-2.336494207,0,0,0,1,1
1079,2,0,-0.639924824,0,0,0,1,1
3553,5,0,-1.723879337,1,0,1,1,1
4188,0,0,-1.450075984,0,0,0,1,1
5675,0,0,-1.108234525,0,0,0,1,1
5964,0,0,1.745136619,1,1,0,2,0
3771,2,0,-1.642952323,0,0,0,1,1
4361,2,0,-1.729978085,0,0,0,1,1
6014,0,0,-1.282559037,0,0,0,1,1
4551,0,0,-0.35840717,0,0,0,1,1
1785,0,0,-0.096903339,1,1,0,1,1
5159,1,1,-1.753175497,0,0,0,1,1
2105,1,0,-0.563886344,1,0,1,1,1
3767,2,0,-1.08306396,1,0,1,1,1
4752,0,0,-0.218383312,1,0,1,1,1
747,2,1,-0.777107179,1,0,1,1,1
2599,0,0,-0.534370422,0,0,0,1,1
5031,2,0,-1.445984483,0,0,0,1,1
93,2,0,-2.322661638,0,0,0,1,1
947,5,0,-0.79757601,0,0,0,1,1
1716,1,0,-0.32160899,1,0,1,1,1
4966,0,0,-0.977559865,0,0,0,1,1
5448,2,1,-2.054073811,0,0,0,1,1
3362,2,1,-0.837863624,1,0,1,1,1
4995,0,0,-0.491492301,1,0,1,1,1
4805,2,0,-1.793275356,0,0,0,1,1
5668,0,0,-1.464520097,0,0,0,1,1
5990,5,0,-1.305957675,0,0,0,1,1
691,2,1,-2.563675165,0,0,0,1,1
2387,0,0,-0.679412425,1,0,1,1,1
991,0,0,-0.94668144,1,0,1,1,1
4332,2,0,-1.087010264,0,0,0,1,1
993,0,0,-0.689421833,0,0,0,1,1
4925,0,0,-0.884337008,0,0,0,1,1
789,0,0,0.089546196,1,1,0,1,1
850,1,0,-0.611807525,0,0,0,1,1
4016,2,1,-0.744475782,0,0,0,1,1
412,2,0,-2.22021842,0,0,0,1,1
1646,2,1,-1.368348718,1,0,1,1,1
4834,0,0,1.673501611,1,1,0,2,0
4158,2,0,0.030339407,1,1,0,1,1
759,0,0,-0.950730145,0,0,0,1,1
1171,0,1,-1.058746219,0,0,0,1,1
5284,2,0,0.247957081,1,1,0,1,1
4126,0,0,0.540089071,1,1,0,1,1
4267,0,0,-0.790058196,0,0,0,1,1
4902,2,0,-0.84663558,1,0,1,1,1
5796,0,0,-0.413509697,1,0,1,1,1
1218,0,0,-0.225326911,0,0,0,1,1
144,0,1,-2.218293428,0,0,0,1,1
2490,0,0,-1.683613539,0,0,0,1,1
3329,0,1,-0.828551054,1,0,1,1,1
2750,2,0,-0.858538389,1,0,1,1,1
322,2,0,-0.505140483,1,0,1,1,1
2788,0,0,0.300581753,1,1,0,1,1
4698,0,0,-0.752868474,1,0,1,1,1
5179,1,0,-2.070796251,1,0,1,1,1
3729,0,0,-0.92920965,1,0,1,1,1
1018,0,0,-2.256155968,0,0,0,1,1
2048,2,0,-0.078912713,1,1,0,1,1
175,0,0,-1.324080348,0,0,0,1,1
5330,2,1,-0.65749836,0,0,0,1,1
3311,1,0,-0.683727205,0,0,0,1,1
2209,0,0,-1.904153943,0,0,0,1,1
456,2,1,-2.594760418,0,0,0,1,1
5042,0,0,-1.293155313,0,0,0,1,1
3328,0,0,-0.663089812,1,0,1,1,1
3623,0,0,-0.45603469,0,0,0,1,1
5298,2,1,-1.353823304,1,0,1,1,1
1698,0,0,-1.378167272,0,0,0,1,1
2184,0,0,-0.016941929,1,1,0,1,1
5030,2,0,-0.779955447,0,0,0,1,1
5960,0,1,0.339795887,1,1,0,1,1
4101,2,1,-1.711221337,1,0,1,1,1
4389,1,0,-2.003404617,0,0,0,1,1
2263,1,1,-2.580180407,0,0,0,1,1
3098,0,0,-1.05452311,0,0,0,1,1
3027,0,0,-0.445567071,0,0,0,1,1
5406,0,0,-1.275955677,1,0,1,1,1
3395,0,0,0.611738741,1,1,0,1,1
360,0,0,-0.87878716,0,0,0,1,1
5020,2,0,-1.466670394,0,0,0,1,1
1345,1,0,-1.491376996,1,0,1,1,1
3297,2,0,-1.252860308,0,0,0,1,1
5876,0,1,-1.656283975,1,0,1,1,1
4087,0,0,-0.554389775,0,0,0,1,1
5206,0,0,1.575535059,1,1,0,2,0
1921,4,0,-1.156230569,0,0,0,1,1
2231,0,0,-0.219106883,1,0,1,1,1
5395,0,0,-1.366053939,0,0,0,1,1
5441,2,0,-1.723661661,1,0,1,1,1
5083,0,0,-0.320679784,1,0,1,1,1
2129,1,1,-1.423979878,1,0,1,1,1
4012,2,0,-0.132870346,1,0,1,1,1
568,2,1,-1.319210887,0,0,0,1,1
1693,2,0,-2.403894186,0,0,0,1,1
2418,0,0,-1.007355809,0,0,0,1,1
5478,0,0,-1.277420878,0,0,0,1,1
1515,0,1,-0.916191161,0,0,0,1,1
910,0,0,-1.012774587,1,0,1,1,1
2515,0,0,-0.582769394,1,0,1,1,1
5781,2,1,-1.87443924,0,0,0,1,1
1367,0,0,0.134517536,1,1,0,1,1
2872,2,1,-2.46462369,0,0,0,1,1
3425,0,0,-0.701737881,1,0,1,1,1
5784,0,0,-1.3322891,0,0,0,1,1
349,0,0,-1.131244659,0,0,0,1,1
283,0,0,-0.735043824,1,0,1,1,1
2832,2,1,-0.482949495,1,0,1,1,1
320,2,0,-0.181514621,0,0,0,1,1
2385,2,1,-2.4692173,0,0,0,1,1
1053,1,0,-1.676966071,0,0,0,1,1
463,2,0,-1.500339866,0,0,0,1,1
2344,2,0,-1.274898767,0,0,0,1,1
2983,0,0,0.123844393,1,1,0,1,1
4782,2,0,-0.311389685,1,0,1,1,1
579,1,1,-0.804132164,0,0,0,1,1
3683,2,0,-0.50281018,1,0,1,1,1
1745,0,1,-2.436665773,0,0,0,1,1
5138,0,0,1.118137717,1,1,0,0,1
5887,0,0,-1.183141828,0,0,0,1,1
3762,1,0,-2.202062607,0,0,0,1,1
4786,0,0,-0.401349843,1,0,1,1,1
3485,1,0,0.064809822,1,1,0,1,1
2640,0,0,-0.12622492,1,0,1,1,1
1037,2,0,-1.013626814,1,0,1,1,1
915,1,0,-1.011148214,0,0,0,1,1
552,2,1,-0.617295086,0,0,0,1,1
3910,0,0,-0.64026612,1,0,1,1,1
1050,0,0,-0.316354722,0,0,0,1,1
5082,2,0,-1.874350429,0,0,0,1,1
1541,2,0,-1.64951551,0,0,0,1,1
2168,0,0,-1.374865174,1,0,1,1,1
5382,0,1,-1.383978009,0,0,0,1,1
952,0,0,-1.904220223,0,0,0,1,1
4656,2,0,-1.722008824,0,0,0,1,1
4936,2,0,-1.01119411,0,0,0,1,1
939,2,0,-2.52471137,0,0,0,1,1
602,2,0,-1.725286365,0,0,0,1,1
4962,1,0,-1.406181931,1,0,1,1,1
4350,2,1,-0.212952137,1,0,1,1,1
3905,2,1,-1.475437284,1,0,1,1,1
3625,0,0,0.645937085,1,1,0,1,1
726,2,1,-2.322724342,0,0,0,1,1
4824,0,0,-0.168560922,1,0,1,1,1
5077,2,0,0.093127824,1,1,0,1,1
4326,0,0,-1.303294301,0,0,0,1,1
2605,0,1,-0.828590214,1,0,1,1,1
3010,2,0,-1.453462839,0,0,0,1,1
1561,2,0,-2.355094194,0,0,0,1,1
6076,2,0,-1.744858742,0,0,0,1,1
4086,0,0,-1.074824452,1,0,1,1,1
5569,0,0,-1.076497197,1,0,1,1,1
2951,2,0,-0.950644612,1,0,1,1,1
6061,1,0,-1.884880662,0,0,0,1,1
4111,2,1,-2.012495041,0,0,0,1,1
6025,5,1,-1.055600286,0,0,0,1,1
2876,2,0,-0.605839491,1,0,1,1,1
328,0,1,-0.718287766,0,0,0,1,1
4319,2,0,0.737644255,1,1,0,1,1
431,0,0,0.106680885,0,1,-1,1,1
2906,0,0,-0.314263642,1,0,1,1,1
6033,5,0,0.421494007,1,1,0,1,1
220,0,0,-0.854460061,0,0,0,1,1
5801,2,0,0.583315611,1,1,0,1,1
5644,2,1,-1.612815022,1,0,1,1,1
873,2,0,-0.613047123,1,0,1,1,1
830,1,0,-2.079466105,0,0,0,1,1
2930,0,1,-0.907383382,0,0,0,1,1
4321,2,0,-0.14024739,0,0,0,1,1
2793,2,1,0.112600185,0,1,-1,1,1
344,0,0,0.238981217,1,1,0,1,1
4125,2,0,-2.005488157,0,0,0,1,1
372,0,0,-1.733338714,1,0,1,1,1
3385,0,0,0.027567578,1,1,0,1,1
6124,0,0,-1.136852622,0,0,0,1,1
2613,0,0,-0.433088362,0,0,0,1,1
4227,0,0,-0.04863612,1,1,0,1,1
5066,2,0,-1.504196525,0,0,0,1,1
1126,2,0,-0.674437344,1,0,1,1,1
2574,0,0,-1.551748872,0,0,0,1,1
5749,0,0,-0.242497474,1,0,1,1,1
1835,0,0,-1.211936831,0,0,0,1,1
5604,0,0,-1.314074278,1,0,1,1,1
3041,1,1,-1.244598031,1,0,1,1,1
4971,0,0,1.794152975,1,1,0,2,0
2568,0,0,-1.644763827,0,0,0,1,1
4240,1,0,-2.209030867,1,0,1,1,1
3960,2,0,-1.187869072,0,0,0,1,1
2600,1,0,-0.718422949,1,0,1,1,1
4908,2,0,-0.523751318,1,0,1,1,1
3774,2,1,-1.902492166,1,0,1,1,1
1553,5,0,-1.490811348,0,0,0,1,1
2596,0,0,0.500113308,1,1,0,1,1
4973,2,0,0.54172045,1,1,0,1,1
3177,1,0,-0.362848341,1,0,1,1,1
2139,2,0,-1.638877273,0,0,0,1,1
3978,1,0,-0.07121712,1,1,0,1,1
515,5,0,-1.67609489,1,0,1,1,1
4998,2,0,-1.520933032,0,0,0,1,1
2007,0,1,-0.528012812,1,0,1,1,1
5842,0,0,-0.98485738,1,0,1,1,1
839,2,0,-2.048886061,1,0,1,1,1
1139,2,0,-1.712440968,0,0,0,1,1
5692,0,0,-0.720068514,1,0,1,1,1
3919,2,0,-1.882228255,0,0,0,1,1
3412,0,0,-0.1638643,1,0,1,1,1
5078,0,0,-0.731369793,1,0,1,1,1
1316,1,0,-1.72401154,0,0,0,1,1
3939,0,0,0.53300029,0,1,-1,1,1
406,0,0,0.385850668,1,1,0,1,1
1841,2,0,-2.066883326,0,0,0,1,1
2649,5,0,-0.186907202,1,0,1,1,1
2589,2,0,-1.957560062,1,0,1,1,1
4438,2,0,-1.013820529,0,0,0,1,1
3975,2,0,-1.496585608,1,0,1,1,1
4891,2,0,-1.461925268,0,0,0,1,1
3180,1,0,-1.409906864,0,0,0,1,1
710,2,0,-1.530148268,0,0,0,1,1
1252,0,0,-0.58526057,1,0,1,1,1
4763,0,0,0.138810232,1,1,0,1,1
4416,0,0,-1.071371317,0,0,0,1,1
4952,2,0,-1.654394269,0,0,0,1,1
3976,0,0,-1.166127086,0,0,0,1,1
4512,2,0,-1.739806771,0,0,0,1,1
2740,2,0,-2.042817354,0,0,0,1,1
3066,5,0,-0.756164491,0,0,0,1,1
2840,1,0,-1.201175213,1,0,1,1,1
2466,1,0,-1.040545225,0,0,0,1,1
5091,0,0,-1.300479054,0,0,0,1,1
3551,5,0,0.023609148,1,1,0,1,1
3670,2,0,-0.758574665,0,0,0,1,1
2532,2,0,-0.890631735,0,0,0,1,1
112,0,0,1.04855597,1,1,0,1,1
4068,0,0,-1.285007119,0,0,0,1,1
64,0,0,-0.623975337,1,0,1,1,1
1438,2,0,-2.466161966,0,0,0,1,1
1357,0,0,-1.851026773,0,0,0,1,1
5345,2,0,-1.003095508,1,0,1,1,1
3035,0,0,-1.412495732,0,0,0,1,1
3307,0,0,0.353228867,1,1,0,1,1
3339,0,1,-1.626191139,1,0,1,1,1
2432,0,1,-0.826817811,0,0,0,1,1
3296,0,0,0.569164991,1,1,0,1,1
5681,0,0,-0.506520033,0,0,0,1,1
3824,2,0,-1.768378854,0,0,0,1,1
5913,0,0,-0.140891507,1,0,1,1,1
1986,2,0,-1.957450509,0,0,0,1,1
523,0,0,-1.954958558,0,0,0,1,1
1043,1,0,-0.893899024,1,0,1,1,1
1311,1,0,-1.855997801,1,0,1,1,1
2109,0,1,-2.656121969,0,0,0,1,1
3151,0,1,0.006453345,1,1,0,1,1
1059,2,0,-2.431611538,0,0,0,1,1
1759,0,0,-1.610288262,1,0,1,1,1
1770,2,0,-1.208407998,1,0,1,1,1
280,0,0,-0.670468152,0,0,0,1,1
2685,0,1,-1.217022777,1,0,1,1,1
2993,2,0,-2.160816193,0,0,0,1,1
4213,0,0,-0.776538908,1,0,1,1,1
2520,0,0,-0.908306479,1,0,1,1,1
5495,0,0,-0.137941778,0,0,0,1,1
197,1,1,-1.81678617,0,0,0,1,1
258,5,0,-0.485729218,0,0,0,1,1
5177,1,0,-1.569043517,0,0,0,1,1
1155,2,0,-2.05618453,1,0,1,1,1
2602,0,0,-1.040852547,0,0,0,1,1
4413,2,0,-0.77598685,0,0,0,1,1
2404,0,0,0.097841926,1,1,0,1,1
3338,0,0,-0.034399249,0,1,-1,1,1
4785,0,0,-0.776699066,0,0,0,1,1
5660,0,0,-1.013198495,1,0,1,1,1
1951,2,0,-1.954165339,0,0,0,1,1
1558,1,0,-1.848602057,0,0,0,1,1
5038,2,0,-1.924276233,0,0,0,1,1
1659,0,0,-1.198328614,1,0,1,1,1
906,2,0,-1.672368407,1,0,1,1,1
775,1,0,-0.569881856,1,0,1,1,1
1796,0,1,-0.345609576,1,0,1,1,1
5830,0,0,-0.267919838,0,0,0,1,1
5515,0,0,-1.362611532,0,0,0,1,1
4885,0,0,-1.384602189,0,0,0,1,1
5618,0,0,2.072373152,0,1,-1,2,0
983,2,0,-0.881946027,0,0,0,1,1
5839,0,0,-0.931325972,1,0,1,1,1
4970,2,0,-1.022868156,1,0,1,1,1
3298,0,0,-1.410464048,1,0,1,1,1
5686,0,0,-0.957115471,1,0,1,1,1
2197,2,0,-2.365172386,1,0,1,1,1
1092,2,0,-2.54293704,0,0,0,1,1
4519,0,0,-1.021306396,0,0,0,1,1
2462,0,0,-0.966099083,1,0,1,1,1
1502,2,1,-2.073591948,0,0,0,1,1
3318,2,0,-1.090973258,1,0,1,1,1
732,0,1,-2.502706051,0,0,0,1,1
413,0,0,-0.711916029,1,0,1,1,1
6062,2,0,-0.890216112,1,0,1,1,1
31,5,0,-2.267806053,0,0,0,1,1
5672,2,0,-0.308240891,1,0,1,1,1
5512,2,0,-0.892121971,0,0,0,1,1
4243,5,0,-1.464353681,1,0,1,1,1
1443,0,0,-1.094540238,1,0,1,1,1
4014,0,0,-0.859599233,0,0,0,1,1
1606,1,0,-0.772178173,1,0,1,1,1
5175,2,0,-0.908421218,1,0,1,1,1
1948,0,0,-0.724929273,1,0,1,1,1
5539,2,0,-0.09384539,1,1,0,1,1
1892,0,0,-0.622046888,0,0,0,1,1
241,0,0,-1.58286202,0,0,0,1,1
3678,0,0,-1.572182178,0,0,0,1,1
3267,0,0,-0.440349877,1,0,1,1,1
4431,2,0,-1.949233532,0,0,0,1,1
2065,2,0,0.126596212,1,1,0,1,1
4878,2,0,-1.507521033,0,0,0,1,1
1,0,0,-1.701905489,1,0,1,1,1
2579,0,0,-1.177513599,0,0,0,1,1
4779,0,0,1.433569551,0,1,-1,2,0
63,0,1,-0.367047727,0,0,0,1,1
4108,2,1,-1.988577962,0,0,0,1,1
1620,0,0,-1.763001323,0,0,0,1,1
3605,2,0,-1.790217876,0,0,0,1,1
6054,2,0,-1.106668234,0,0,0,1,1
4132,0,0,-0.686638057,0,0,0,1,1
3787,0,0,-0.667165339,1,0,1,1,1
477,0,0,-0.197810471,1,0,1,1,1
2181,2,0,-1.213321805,0,0,0,1,1
3097,2,0,-1.538978934,0,0,0,1,1
5262,0,1,-1.278734088,1,0,1,1,1
3528,0,0,-0.159538358,1,0,1,1,1
1581,2,0,-0.115229532,1,0,1,1,1
4360,0,0,-0.685292065,1,0,1,1,1
2395,1,0,-1.436934829,0,0,0,1,1
1206,0,0,-0.407507211,1,0,1,1,1
418,0,0,0.869115949,1,1,0,1,1
4143,2,0,-1.154175162,0,0,0,1,1
50,2,1,-2.116503716,1,0,1,1,1
4486,0,0,-1.035452485,1,0,1,1,1
1817,0,0,0.683593333,1,1,0,1,1
3371,0,1,-1.169611692,0,0,0,1,1
5294,2,0,-0.362028897,0,0,0,1,1
2146,5,0,-0.418704033,1,0,1,1,1
2839,2,0,-1.807046652,0,0,0,1,1
3780,2,0,-1.892486215,0,0,0,1,1
2847,0,0,0.300996125,1,1,0,1,1
3837,0,0,-0.175390527,1,0,1,1,1
415,2,0,-1.85840261,0,0,0,1,1
608,0,0,-1.747190356,0,0,0,1,1
179,0,0,-1.334827542,0,0,0,1,1
3456,0,1,-2.021969318,1,0,1,1,1
2487,2,0,-1.298354387,1,0,1,1,1
5102,0,0,-0.649177134,1,0,1,1,1
394,2,0,-0.931868732,0,0,0,1,1
3564,0,0,1.055172324,1,1,0,1,1
4461,0,0,-0.715786159,1,0,1,1,1
1196,2,0,-1.11924994,0,0,0,1,1
1814,0,1,-0.502515912,1,0,1,1,1
2093,0,0,-1.370410085,0,0,0,1,1
3014,0,1,-1.41562283,1,0,1,1,1
750,0,0,-1.112874389,1,0,1,1,1
4663,2,0,-1.997291923,0,0,0,1,1
5361,0,0,0.34645164,1,1,0,1,1
3091,2,0,-1.263020873,0,0,0,1,1
5386,2,1,-0.817972004,0,0,0,1,1
405,1,0,-2.580539465,0,0,0,1,1
2337,0,0,-0.131429926,1,0,1,1,1
4622,1,0,1.090499878,1,1,0,1,1
2977,1,1,-1.452263832,0,0,0,1,1
3947,0,0,-0.915526986,1,0,1,1,1
923,0,1,-2.521992683,0,0,0,1,1
4439,2,1,-1.90834105,0,0,0,1,1
5939,0,0,-0.670656919,0,0,0,1,1
1283,0,0,-1.19202292,1,0,1,1,1
6064,2,0,-1.039109588,0,0,0,1,1
3495,0,1,-2.432985067,0,0,0,1,1
278,0,0,-0.739367545,0,0,0,1,1
5470,0,0,-1.122312665,0,0,0,1,1
3966,2,0,-1.241494536,0,0,0,1,1
5745,0,0,1.940268993,1,1,0,2,0
1364,0,0,-1.523819566,0,0,0,1,1
1072,1,1,-1.810566306,1,0,1,1,1
1131,0,0,-0.956706226,1,0,1,1,1
2144,0,1,-0.337398618,0,0,0,1,1
5523,0,1,-1.943632722,0,0,0,1,1
4550,0,0,-0.867986619,1,0,1,1,1
5984,0,1,-1.654314637,0,0,0,1,1
2910,0,1,-1.198924541,0,0,0,1,1
930,2,0,-2.473541021,0,0,0,1,1
5540,0,0,-0.782418191,1,0,1,1,1
3588,0,1,-0.48395741,1,0,1,1,1
2300,2,0,-0.303875953,1,0,1,1,1
5571,0,0,-1.264367104,1,0,1,1,1
2856,0,0,0.032112982,1,1,0,1,1
4745,2,0,-0.481589288,1,0,1,1,1
5884,0,0,-0.209346622,0,0,0,1,1
1748,2,0,-2.175359964,1,0,1,1,1
379,0,1,-1.033460736,0,0,0,1,1
4990,2,0,-1.608620048,0,0,0,1,1
3891,1,0,-1.528182149,0,0,0,1,1
3845,0,0,0.263963968,1,1,0,1,1
247,1,0,-2.362732649,0,0,0,1,1
4691,2,0,-0.489937842,0,0,0,1,1
4507,1,0,-1.98060739,0,0,0,1,1
3435,1,0,-0.421377361,1,0,1,1,1
1722,0,1,-1.316102147,0,0,0,1,1
4922,0,0,-0.217118412,1,0,1,1,1
2009,2,0,-0.518306792,0,0,0,1,1
907,2,0,-1.58654964,0,0,0,1,1
1229,2,0,-2.404909372,0,0,0,1,1
2112,0,0,-1.154080749,0,0,0,1,1
3288,2,0,-0.993077099,1,0,1,1,1
3703,2,0,-1.923750401,1,0,1,1,1
2108,0,0,-2.046451092,0,0,0,1,1
4644,2,1,-1.054991603,0,0,0,1,1
2038,2,0,-0.998540461,0,0,0,1,1
196,2,0,-1.574320793,0,0,0,1,1
2973,2,0,-0.798383415,1,0,1,1,1
973,0,0,0.175890714,1,1,0,1,1
5158,2,0,-0.331427723,0,0,0,1,1
1844,1,1,-2.411753416,1,0,1,1,1
5137,0,0,-0.978947222,1,0,1,1,1
4968,1,0,-1.003204703,0,0,0,1,1
4097,0,1,-1.343540907,0,0,0,1,1
5407,0,0,-1.351669312,0,0,0,1,1
928,2,0,-0.595642686,0,0,0,1,1
4566,2,0,-1.660749555,0,0,0,1,1
6040,2,0,0.129897594,1,1,0,1,1
3749,0,0,-0.57200247,0,0,0,1,1
2545,0,0,-1.183500528,1,0,1,1,1
5825,0,1,0.505408108,1,1,0,1,1
4146,0,0,-0.617851436,0,0,0,1,1
629,2,0,-1.925835371,0,0,0,1,1
4996,0,0,-0.911777556,0,0,0,1,1
2904,2,0,-0.652478337,1,0,1,1,1
1431,2,0,-1.950100303,1,0,1,1,1
4074,0,0,-0.001184009,1,1,0,1,1
2590,0,1,-0.533315003,1,0,1,1,1
2622,0,1,-0.171219379,1,0,1,1,1
3007,5,0,-0.050835166,1,1,0,1,1
4688,5,0,-1.51589489,0,0,0,1,1
817,0,0,-0.477517545,1,0,1,1,1
4767,0,0,0.170961186,1,1,0,1,1
1024,2,0,-2.128955841,0,0,0,1,1
2696,2,0,-2.2718606,1,0,1,1,1
3352,0,1,-0.590948045,1,0,1,1,1
1465,2,1,-2.602863073,0,0,0,1,1
3036,2,0,-0.43095839,1,0,1,1,1
5000,1,0,-1.932416081,1,0,1,1,1
3253,5,0,-2.43571353,0,0,0,1,1
5531,0,0,-1.553143382,1,0,1,1,1
1307,2,0,-0.506637633,0,0,0,1,1
3024,2,1,-1.279598117,0,0,0,1,1
1782,0,0,-0.634143293,0,0,0,1,1
4292,0,1,1.730989456,1,1,0,2,0
187,0,0,-2.071249247,0,0,0,1,1
816,0,0,-0.685602367,0,0,0,1,1
3534,2,0,-0.546603918,0,0,0,1,1
3320,1,0,-1.984612942,0,0,0,1,1
367,2,0,-2.551907778,0,0,0,1,1
113,2,0,-0.881908,1,0,1,1,1
618,0,0,0.053387687,1,1,0,1,1
1681,0,0,-0.806477726,1,0,1,1,1
2147,2,1,0.596784294,1,1,0,1,1
976,0,0,-1.210520148,0,0,0,1,1
4099,0,0,-1.155585885,0,0,0,1,1
5254,0,0,-1.27238214,0,0,0,1,1
