id,race,sex,score,true_label,predicted_label,true-pred,predicted-race,predicted-sex
1347,2,1,-1.257582903,1,0,1,1,1
7475,2,0,-2.027770996,0,0,0,1,1
8995,2,0,-0.15325661,0,0,0,1,1
10406,0,0,-0.752495646,0,0,0,1,1
6244,1,0,-1.011346221,1,0,1,1,1
895,5,0,-1.414479017,0,0,0,1,1
7130,2,0,-1.046973705,1,0,1,1,1
2800,0,0,-0.422253817,0,0,0,1,1
1692,2,0,-1.809040189,0,0,0,1,1
7005,0,0,-0.670789778,0,0,0,1,1
2687,2,0,-2.00349164,0,0,0,1,1
1577,0,0,-1.633691669,0,0,0,1,1
5984,0,0,-0.97633934,0,0,0,1,1
4564,5,0,-0.243010849,1,0,1,1,1
6638,0,0,-0.554032445,1,0,1,1,1
5801,2,0,-1.069266558,1,0,1,1,1
9056,0,0,-0.606085658,1,0,1,1,1
4873,0,1,-0.918629646,1,0,1,1,1
7009,0,0,-0.505346775,1,0,1,1,1
2586,2,0,-1.64125967,0,0,0,1,1
835,0,0,-0.197675973,1,0,1,1,1
8172,0,0,-1.109618068,1,0,1,1,1
7272,0,0,-0.278900534,0,0,0,1,1
10394,0,0,-1.143970013,0,0,0,1,1
4476,0,0,0.009351535,1,1,0,1,1
5383,0,1,-0.532397151,1,0,1,1,1
770,2,0,-1.850231171,0,0,0,1,1
4685,0,0,-0.298160374,1,0,1,1,1
6380,0,0,-0.566463232,0,0,0,1,1
6815,0,0,0.222098395,0,1,-1,1,1
10214,0,0,0.881296635,0,1,-1,1,1
3051,0,0,-1.633272409,0,0,0,1,1
4204,0,0,-0.673733532,0,0,0,1,1
5458,0,0,-0.682227612,1,0,1,1,1
2630,0,0,-0.315477997,0,0,0,1,1
5288,2,0,-1.624178767,1,0,1,1,1
8487,2,0,-0.249862298,0,0,0,1,1
4801,5,0,-1.224961996,0,0,0,1,1
794,0,0,-0.604054093,1,0,1,1,1
2780,2,0,-2.049677849,0,0,0,1,1
10131,0,0,0.322574496,0,1,-1,1,1
8511,2,0,-1.151203036,0,0,0,1,1
10054,0,0,-1.055615187,0,0,0,1,1
4900,5,1,-2.039499283,0,0,0,1,1
9475,0,0,-1.124776006,0,0,0,1,1
5158,0,0,-1.473631978,0,0,0,1,1
9740,0,0,0.372783571,1,1,0,1,1
6356,1,0,-1.333647966,1,0,1,1,1
9436,0,0,0.166663095,1,1,0,1,1
9070,2,0,-0.286102474,0,0,0,1,1
5249,0,0,-1.051647663,0,0,0,1,1
7451,2,0,-2.090092182,0,0,0,1,1
7394,2,0,-1.593827486,0,0,0,1,1
10244,5,0,-1.565929413,1,0,1,1,1
8560,2,0,-1.772052526,0,0,0,1,1
59,2,0,-1.197465897,1,0,1,1,1
8980,1,0,-0.972132504,1,0,1,1,1
5722,0,0,-0.602259517,0,0,0,1,1
789,0,0,-1.079722881,0,0,0,1,1
3761,0,0,-0.622171044,1,0,1,1,1
7196,0,0,-1.052274466,0,0,0,1,1
5130,0,0,-1.321086645,0,0,0,1,1
7534,2,0,-1.662835598,1,0,1,1,1
8737,0,1,-0.162156671,0,0,0,1,1
157,2,0,-1.065339923,0,0,0,1,1
6303,1,1,-1.638456583,0,0,0,1,1
4774,2,0,-2.116585255,0,0,0,1,1
5836,0,0,-0.570579588,1,0,1,1,1
3812,0,0,-0.950542688,1,0,1,1,1
288,2,0,-1.154738784,1,0,1,1,1
9547,2,0,-0.960723162,0,0,0,1,1
2456,2,0,-0.162797704,0,0,0,1,1
1186,2,0,-0.813367248,1,0,1,1,1
1142,0,1,-1.69126451,0,0,0,1,1
7669,0,0,-1.330704927,0,0,0,1,1
541,0,1,-0.837529898,0,0,0,1,1
3498,0,0,-0.565887451,1,0,1,1,1
3038,2,1,-1.235601664,0,0,0,1,1
10971,2,0,-1.799134851,0,0,0,1,1
115,0,1,-1.633990526,1,0,1,1,1
327,2,0,-1.724124432,0,0,0,1,1
10017,5,0,-0.775317311,1,0,1,1,1
6762,2,0,-1.113603115,1,0,1,1,1
10721,2,0,-1.347234368,0,0,0,1,1
10361,2,1,-0.292953283,0,0,0,1,1
628,2,0,-1.300305605,1,0,1,1,1
2127,0,0,0.097638935,1,1,0,1,1
5873,0,0,0.128406063,1,1,0,1,1
8805,0,1,-2.225445271,0,0,0,1,1
4504,0,0,0.193910107,1,1,0,1,1
4720,2,1,-0.17040731,0,0,0,1,1
2771,2,0,-1.435241461,0,0,0,1,1
6118,2,1,-0.726324916,0,0,0,1,1
526,2,1,-0.72233355,0,0,0,1,1
8870,5,0,-1.003944874,0,0,0,1,1
6627,1,0,-1.573117256,0,0,0,1,1
9079,1,0,-0.570496976,1,0,1,1,1
4637,0,0,-1.242980003,1,0,1,1,1
6451,0,0,-0.431758523,1,0,1,1,1
10653,0,0,-1.410779238,0,0,0,1,1
4683,1,0,-1.542680025,0,0,0,1,1
8115,5,0,-1.792447329,0,0,0,1,1
6986,1,0,-1.260074973,0,0,0,1,1
10769,2,0,-1.889654875,0,0,0,1,1
722,2,0,-1.239877701,0,0,0,1,1
6180,0,0,-0.58825326,1,0,1,1,1
1639,1,0,-1.53980732,0,0,0,1,1
9147,5,0,-0.185013637,1,0,1,1,1
3711,2,0,-1.374569297,1,0,1,1,1
8143,5,0,-2.00114584,0,0,0,1,1
5282,2,0,-0.200339362,1,0,1,1,1
6836,2,0,-1.124060869,1,0,1,1,1
7991,0,0,-0.472793102,0,0,0,1,1
1158,2,0,-0.345294923,1,0,1,1,1
1990,0,0,-1.123169065,1,0,1,1,1
5406,1,0,-1.182005167,0,0,0,1,1
10411,0,0,-0.054134376,0,1,-1,1,1
2595,1,1,-2.122410774,0,0,0,1,1
4244,2,0,-1.527525187,1,0,1,1,1
3635,0,1,-1.114236355,0,0,0,1,1
9864,0,0,-1.096304655,1,0,1,1,1
6021,2,0,-0.874593973,1,0,1,1,1
3763,0,0,1.123737812,1,1,0,1,1
9441,0,0,-0.297434568,1,0,1,1,1
294,0,0,-1.217808723,0,0,0,1,1
8259,0,0,-1.518831849,0,0,0,1,1
4270,0,0,-0.656156659,0,0,0,1,1
2908,0,0,-0.703988433,0,0,0,1,1
496,2,1,-0.988725722,1,0,1,1,1
8283,2,1,-0.551708281,1,0,1,1,1
2294,2,0,-1.065030456,0,0,0,1,1
2634,2,0,-0.120185912,1,0,1,1,1
7843,2,0,-1.628715277,0,0,0,1,1
5114,2,0,1.07657373,1,1,0,1,1
10980,0,0,-0.972922564,0,0,0,1,1
8533,0,0,-0.87974453,0,0,0,1,1
9269,0,1,-1.528575659,0,0,0,1,1
6332,0,0,-1.206354618,1,0,1,1,1
3562,0,0,-1.624028206,0,0,0,1,1
6834,1,0,-1.516012549,0,0,0,1,1
7070,0,0,-0.273337364,0,0,0,1,1
4554,0,0,-0.480203688,0,0,0,1,1
5483,2,0,-1.198468208,0,0,0,1,1
3525,2,0,-1.429224849,0,0,0,1,1
1059,0,0,-0.505275607,0,0,0,1,1
2363,2,0,-1.321915865,0,0,0,1,1
1171,1,0,-1.496937752,0,0,0,1,1
990,2,1,-0.934463918,0,0,0,1,1
4670,2,1,-1.273227215,0,0,0,1,1
9172,0,0,-0.216494724,0,0,0,1,1
6586,2,1,-0.78726685,1,0,1,1,1
1928,1,0,-0.194141284,0,0,0,1,1
5084,0,1,-1.557774544,0,0,0,1,1
4385,0,0,-0.889137864,1,0,1,1,1
5180,5,1,-1.665282369,0,0,0,1,1
3636,0,1,-0.962777257,0,0,0,1,1
5943,5,0,-1.680136681,0,0,0,1,1
1212,0,1,-1.289576292,1,0,1,1,1
1513,0,0,-0.549906731,1,0,1,1,1
9008,5,0,-2.074780464,0,0,0,1,1
6818,2,1,-1.375484943,1,0,1,1,1
1324,2,0,-1.523349047,0,0,0,1,1
8945,0,0,-0.221918255,0,0,0,1,1
2689,0,1,-1.968301296,0,0,0,1,1
15,0,0,-0.34991166,1,0,1,1,1
7327,0,0,-1.30585289,0,0,0,1,1
4256,0,0,-0.776709437,1,0,1,1,1
8437,0,0,-0.927250981,0,0,0,1,1
662,2,1,-1.000235438,0,0,0,1,1
3143,2,0,0.122299224,1,1,0,1,1
2625,1,0,-1.649850488,0,0,0,1,1
8138,0,0,-1.456233621,0,0,0,1,1
7356,3,0,-0.56521523,1,0,1,1,1
3982,0,0,-1.45052743,0,0,0,1,1
7821,2,0,-0.229879901,0,0,0,1,1
4450,0,0,-0.780187428,0,0,0,1,1
10956,2,1,-1.949022412,0,0,0,1,1
7968,0,0,-0.070436165,1,1,0,1,1
4922,1,0,-1.516273379,0,0,0,1,1
7676,2,0,-1.439591885,1,0,1,1,1
6809,0,0,-0.836074531,0,0,0,1,1
2280,0,0,-0.075887993,1,1,0,1,1
4247,0,0,-0.584463537,0,0,0,1,1
10837,0,0,-0.227367118,0,0,0,1,1
6135,0,0,-0.374946803,1,0,1,1,1
7975,2,0,0.533450007,1,1,0,1,1
2233,2,0,-0.027580583,1,1,0,1,1
1455,0,0,-1.722881794,0,0,0,1,1
6705,2,1,-0.462131381,0,0,0,1,1
1123,0,0,-0.218749657,0,0,0,1,1
3236,0,0,0.521387339,1,1,0,1,1
10326,0,0,0.906814158,1,1,0,1,1
4884,2,0,-1.586708546,0,0,0,1,1
8617,0,0,-0.743463755,0,0,0,1,1
9656,0,0,-0.756567717,1,0,1,1,1
7605,0,0,-1.400864124,1,0,1,1,1
1755,0,1,-1.040106297,0,0,0,1,1
2576,2,0,-0.621167421,1,0,1,1,1
3043,0,0,-0.643461347,0,0,0,1,1
2133,5,0,-0.269440174,1,0,1,1,1
9905,2,0,-0.76676482,1,0,1,1,1
9662,2,0,-1.339617014,0,0,0,1,1
1943,0,0,-0.843559146,1,0,1,1,1
7953,1,0,-1.273299336,0,0,0,1,1
7276,2,0,-1.919528604,0,0,0,1,1
7620,0,0,-1.24929142,0,0,0,1,1
5719,0,0,-0.166851446,0,0,0,1,1
5957,5,0,0.16947265,1,1,0,1,1
356,1,0,-1.016176701,0,0,0,1,1
8016,0,0,-0.439307153,1,0,1,1,1
567,2,1,-1.834072113,0,0,0,1,1
1152,5,1,-0.158732861,0,0,0,1,1
1683,0,1,-0.992609143,1,0,1,1,1
6793,2,1,-1.209412098,0,0,0,1,1
5958,0,0,-0.182836428,1,0,1,1,1
8871,0,0,-0.527567804,1,0,1,1,1
2261,0,1,-2.435776234,0,0,0,1,1
148,2,1,-1.905613065,0,0,0,1,1
522,2,0,-1.646537304,0,0,0,1,1
8209,4,0,0.252146482,0,1,-1,1,1
7656,1,0,-1.234538555,0,0,0,1,1
4643,0,0,0.488486648,1,1,0,1,1
1163,0,0,-0.423727214,0,0,0,1,1
2529,0,0,-1.217753649,1,0,1,1,1
3985,1,0,0.032682627,1,1,0,1,1
5687,2,0,-0.288333714,1,0,1,1,1
8403,0,0,-0.524564743,1,0,1,1,1
2733,5,0,-2.127293825,0,0,0,1,1
7922,0,0,-0.395186961,0,0,0,1,1
3909,2,0,0.55232352,1,1,0,1,1
960,2,0,-0.286216676,1,0,1,1,1
10921,0,0,-0.897881508,0,0,0,1,1
6955,0,0,0.366320968,1,1,0,1,1
7660,0,0,-0.768207908,0,0,0,1,1
4105,2,0,0.225721806,1,1,0,1,1
3375,1,0,-1.064994812,1,0,1,1,1
2724,2,0,-1.512047887,1,0,1,1,1
2870,0,0,-0.249162376,1,0,1,1,1
6888,0,1,-1.293287396,0,0,0,1,1
113,0,0,-0.798899889,1,0,1,1,1
9550,0,0,-0.062106282,1,1,0,1,1
10423,2,0,-1.129475236,1,0,1,1,1
1615,2,1,-1.68730545,0,0,0,1,1
7252,0,1,-0.55840075,1,0,1,1,1
7526,2,0,-1.14892292,1,0,1,1,1
9354,2,0,-1.032141328,0,0,0,1,1
10552,2,1,-1.890008569,0,0,0,1,1
4471,2,0,-1.532569528,0,0,0,1,1
1643,2,0,-1.030332804,0,0,0,1,1
5364,2,1,-0.915676951,0,0,0,1,1
2611,0,1,-2.072071552,0,0,0,1,1
4305,1,0,-1.665455937,0,0,0,1,1
6401,2,0,-1.96237886,0,0,0,1,1
1803,2,0,-1.134162903,0,0,0,1,1
3159,2,0,-1.57201457,0,0,0,1,1
9398,0,0,-0.552107394,1,0,1,1,1
925,2,0,-1.490722418,0,0,0,1,1
3992,1,0,-0.712985039,1,0,1,1,1
5315,1,0,-1.645446777,0,0,0,1,1
7932,0,0,-1.105372429,0,0,0,1,1
8831,1,0,-1.833443999,0,0,0,1,1
6661,2,0,-1.264556408,0,0,0,1,1
10185,0,0,-1.048559666,0,0,0,1,1
7551,0,0,-0.785479546,1,0,1,1,1
8610,2,0,-1.621322513,0,0,0,1,1
454,0,0,-0.485381275,1,0,1,1,1
5226,0,0,1.858334303,0,1,-1,2,0
6808,5,0,-1.760159731,0,0,0,1,1
71,2,0,-1.2718786,1,0,1,1,1
9845,0,0,-1.373207688,0,0,0,1,1
8969,0,0,-0.463867962,1,0,1,1,1
563,2,1,-1.796580076,1,0,1,1,1
9934,0,0,-0.581052482,1,0,1,1,1
2588,1,0,-1.173511744,0,0,0,1,1
1424,2,0,-0.819976985,1,0,1,1,1
4372,0,0,-0.538047791,1,0,1,1,1
7577,1,1,-1.320094585,0,0,0,1,1
1917,2,0,-1.489857674,0,0,0,1,1
10990,2,0,0.031511568,1,1,0,1,1
3504,0,0,-0.842613876,0,0,0,1,1
5117,0,0,0.185660675,1,1,0,1,1
5869,2,0,-0.533130169,0,0,0,1,1
9165,0,0,-0.540219843,0,0,0,1,1
3286,5,0,-1.543490171,1,0,1,1,1
2415,1,0,-1.843535423,0,0,0,1,1
6442,0,0,-0.535561085,1,0,1,1,1
6150,2,0,-1.435480356,0,0,0,1,1
4748,0,1,-1.857310772,0,0,0,1,1
