id,class,score,label
5971.0,2.0,0.2877467308612664,0.0
9733.0,0.0,0.32863058800998785,0.0
1634.0,2.0,0.2832220902339575,0.0
3722.0,0.0,0.5410430292313445,1.0
8991.0,0.0,0.8322098105358288,1.0
6377.0,2.0,0.5857563787496268,1.0
7125.0,1.0,0.6942113173396276,1.0
5150.0,0.0,0.21511025678393825,0.0
4937.0,6.0,0.3108542359900738,0.0
5045.0,3.0,0.44006868505156005,0.0
7820.0,0.0,0.3000528496588816,0.0
3420.0,0.0,0.23342711234622335,0.0
10328.0,0.0,0.17941828258043796,0.0
7449.0,0.0,0.672485313348086,1.0
9690.0,1.0,0.3396242283717848,0.0
10719.0,0.0,0.1894178017412456,0.0
5160.0,0.0,0.5936879266543508,1.0
3492.0,0.0,0.5654543513558733,1.0
9463.0,4.0,0.3353547736465021,0.0
4404.0,1.0,0.7037361729025147,1.0
8224.0,4.0,0.3727680740417265,0.0
7485.0,4.0,0.3315444895196769,0.0
9578.0,0.0,0.6883411648539662,1.0
5168.0,0.0,0.737898045180235,1.0
1700.0,0.0,0.3787991719217679,0.0
1613.0,0.0,0.33565182445636116,0.0
4342.0,0.0,0.5816386861956493,1.0
8771.0,4.0,0.23905019646919445,0.0
3455.0,1.0,0.31159854589236,0.0
8971.0,0.0,0.3272417614340436,0.0
8504.0,2.0,0.609021266695373,1.0
6336.0,0.0,0.5482199860938168,1.0
3234.0,2.0,0.40038546298757527,0.0
5140.0,0.0,0.2719795044718511,0.0
4023.0,3.0,0.23553395134890043,0.0
2038.0,6.0,0.4627575051523114,0.0
3260.0,0.0,0.6966730054912162,1.0
4238.0,0.0,0.3764189537945481,0.0
3431.0,1.0,0.20639619435199147,0.0
10871.0,3.0,0.22851449964012482,0.0
1292.0,2.0,0.2589160074153127,0.0
1488.0,0.0,0.4017058713042635,0.0
6203.0,0.0,0.3286263877109132,0.0
6227.0,1.0,0.5134344862994266,1.0
7969.0,4.0,0.549547741824945,1.0
5015.0,2.0,0.34174767806414585,0.0
2678.0,0.0,0.3971474019052093,0.0
9548.0,3.0,0.47293506842649935,0.0
1797.0,1.0,0.549202260632134,1.0
8343.0,4.0,0.6586012298474277,1.0
7026.0,0.0,0.40654142596720044,0.0
2099.0,1.0,0.22482020445318043,0.0
9359.0,2.0,0.2659920214325969,0.0
8586.0,0.0,0.13798824453221092,0.0
4416.0,2.0,0.23197263780558483,0.0
2405.0,1.0,0.22637961325431832,0.0
10456.0,0.0,0.46836514587936867,0.0
8471.0,0.0,0.3670945248409837,0.0
7250.0,0.0,0.26346840556859424,0.0
5010.0,0.0,0.7826264737909997,1.0
2281.0,4.0,0.29557723353359305,0.0
1624.0,0.0,0.6840007687711962,1.0
869.0,2.0,0.6188668405713537,1.0
8897.0,0.0,0.192509323920291,0.0
10389.0,2.0,0.6911607047360776,1.0
10169.0,2.0,0.49188041164348134,0.0
8307.0,1.0,0.31366799597701267,0.0
5701.0,4.0,0.47812326065031846,0.0
4026.0,5.0,0.5884395448949358,1.0
2867.0,2.0,0.34173618934723976,0.0
2961.0,0.0,0.37417518607723865,0.0
10839.0,0.0,0.6757015936177825,1.0
3855.0,2.0,0.18560046584892184,0.0
6852.0,6.0,0.2664938306673161,0.0
5358.0,0.0,0.31856307331549755,0.0
7304.0,2.0,0.30167894720183375,0.0
9831.0,4.0,0.31740193175562087,0.0
10795.0,0.0,0.15399996216993306,0.0
5179.0,0.0,0.8525801250248907,1.0
2245.0,3.0,0.5645240747555148,1.0
8746.0,2.0,0.42010803838760635,0.0
6075.0,0.0,0.6928128254491793,1.0
10838.0,1.0,0.7323653609798957,1.0
4371.0,2.0,0.15414070176238734,0.0
6402.0,1.0,0.33497032315134717,0.0
5342.0,2.0,0.4669756152405144,0.0
5765.0,0.0,0.7219568087813436,1.0
3958.0,2.0,0.20723625221567424,0.0
5270.0,0.0,0.32739127772275906,0.0
9844.0,2.0,0.19165810378278883,0.0
2639.0,0.0,0.29321678618008273,0.0
8676.0,0.0,0.22359584814021402,0.0
10556.0,1.0,0.43248757312556674,0.0
8633.0,2.0,0.4738917056804987,0.0
3990.0,0.0,0.4830846073108038,0.0
7989.0,0.0,0.501849399605575,1.0
152.0,0.0,0.44090472178323303,0.0
8289.0,2.0,0.49181582855432715,0.0
4022.0,3.0,0.1210228112315218,0.0
5455.0,3.0,0.49826879482349173,0.0
9233.0,1.0,0.39555372391458526,0.0
6686.0,2.0,0.28624172974554823,0.0
8065.0,0.0,0.30910556426810537,0.0
5062.0,3.0,0.6992532048783471,1.0
7974.0,0.0,0.17898044552325051,0.0
1314.0,0.0,0.9136728906956342,1.0
4582.0,1.0,0.4826224179307769,0.0
5762.0,3.0,0.24880758470322464,0.0
5826.0,2.0,0.2056031231707079,0.0
7362.0,1.0,0.8856877030766864,1.0
2027.0,0.0,0.4641192082927372,0.0
442.0,2.0,0.367043702839765,0.0
7482.0,0.0,0.3796828941881093,0.0
1145.0,0.0,0.5226849575174457,1.0
2740.0,0.0,0.46596073815295636,0.0
4029.0,4.0,0.2861101313116671,0.0
537.0,0.0,0.3481031676730747,0.0
3333.0,2.0,0.3032113749365903,0.0
5272.0,2.0,0.2105809279160102,0.0
7328.0,0.0,0.41982572644533556,0.0
4590.0,4.0,0.3027392521184318,0.0
9221.0,2.0,0.6362948985845328,1.0
6368.0,0.0,0.7313630163885443,1.0
2098.0,3.0,0.17690875708541146,0.0
1375.0,4.0,0.2734456158941663,0.0
7469.0,0.0,0.3950887179486825,0.0
10498.0,3.0,0.20429161846966784,0.0
10932.0,0.0,0.24529342609811097,0.0
3229.0,2.0,0.5170873903502547,1.0
598.0,0.0,0.7050266679214676,1.0
68.0,2.0,0.20653899857584607,0.0
9259.0,2.0,0.645545654043916,1.0
8663.0,6.0,0.5056188863640559,1.0
5880.0,0.0,0.28807016067961383,0.0
3347.0,1.0,0.3626473458933112,0.0
4826.0,4.0,0.44592550159293576,0.0
7581.0,0.0,0.2319103579999809,0.0
5183.0,0.0,0.3847948796343828,0.0
7259.0,2.0,0.5796892106475329,1.0
6862.0,0.0,0.3836138404902656,0.0
997.0,1.0,0.4212556685643144,0.0
7796.0,0.0,0.45939607608061933,0.0
633.0,3.0,0.16529239594075051,0.0
4940.0,0.0,0.6870101317762914,1.0
6274.0,4.0,0.8229319491523573,1.0
9494.0,2.0,0.5410314972882857,1.0
3208.0,1.0,0.1863704793323566,0.0
10805.0,2.0,0.7170030765288556,1.0
9648.0,2.0,0.3029029372997635,0.0
5321.0,3.0,0.41323220600834853,0.0
1884.0,6.0,0.3856913280972892,0.0
6199.0,2.0,0.8128033842671131,1.0
6006.0,1.0,0.5447323922320504,1.0
1710.0,2.0,0.296383178947713,0.0
7517.0,1.0,0.1510682075590367,0.0
3862.0,2.0,0.27302671130679484,0.0
9306.0,0.0,0.3960480856122086,0.0
511.0,6.0,0.21316407049711325,0.0
8299.0,0.0,0.3363790936464558,0.0
6001.0,0.0,0.7493620125844329,1.0
8856.0,6.0,0.4422731660720262,0.0
5163.0,4.0,0.49492538604501035,0.0
10073.0,0.0,0.15406683480650016,0.0
10427.0,2.0,0.170363350082356,0.0
7210.0,0.0,0.48447250778672196,0.0
1367.0,0.0,0.2948434009877207,0.0
264.0,4.0,0.6177875925268678,1.0
6378.0,0.0,0.6760337162745138,1.0
7370.0,0.0,0.3571912626203167,0.0
3316.0,3.0,0.5638303817322865,1.0
4387.0,0.0,0.6476215552622212,1.0
9473.0,0.0,0.6075857455379432,1.0
7214.0,1.0,0.5321514099563692,1.0
4761.0,4.0,0.3048126134876454,0.0
6159.0,0.0,0.8190601403198666,1.0
1130.0,2.0,0.9113881073032652,1.0
6763.0,3.0,0.2652126206677013,0.0
762.0,2.0,0.41975430542248576,0.0
4512.0,0.0,0.5640459070666305,1.0
5914.0,0.0,0.33812571129200797,0.0
10111.0,0.0,0.23273103683011603,0.0
2667.0,2.0,0.4949954013160673,0.0
2496.0,6.0,0.14918394308629893,0.0
10055.0,0.0,0.3715917631991068,0.0
6838.0,3.0,0.5172610864991277,1.0
6864.0,0.0,0.6487043790723525,1.0
1347.0,3.0,0.2815814321059769,0.0
7475.0,2.0,0.14804790909226653,0.0
8995.0,2.0,0.5361683763233743,1.0
10406.0,0.0,0.2991862269476652,0.0
6244.0,4.0,0.3684854620978971,0.0
895.0,6.0,0.3011751510136178,0.0
7130.0,2.0,0.35778946769409314,0.0
2800.0,0.0,0.504226026339333,1.0
1692.0,2.0,0.23315100344019155,0.0
7005.0,0.0,0.23779821728742526,0.0
2687.0,2.0,0.17249944281287596,0.0
1577.0,0.0,0.16284297827184652,0.0
5984.0,0.0,0.29789376980001026,0.0
4564.0,6.0,5.7933007946083156e-06,0.0
6638.0,0.0,0.38068118079141117,0.0
5801.0,2.0,0.36963251885711773,0.0
9056.0,0.0,0.2745734014827839,0.0
4873.0,1.0,0.6252346591365892,1.0
7009.0,0.0,0.38959934569715404,0.0
2586.0,2.0,0.25693385123496415,0.0
835.0,0.0,0.6811802329268127,1.0
8172.0,0.0,0.23759558818163876,0.0
7272.0,0.0,0.4440796568675519,0.0
10394.0,0.0,0.18793683196054672,0.0
4476.0,0.0,0.6500603184775156,1.0
5383.0,1.0,0.6432960041372057,1.0
770.0,2.0,0.21285552046148074,0.0
4685.0,0.0,0.5735799597018673,1.0
6380.0,0.0,0.48948452948468973,0.0
6815.0,0.0,0.5807951362236831,1.0
10214.0,0.0,0.6539628678290987,1.0
3051.0,0.0,0.16188904539709031,0.0
4204.0,0.0,0.43403634529557555,0.0
5458.0,0.0,0.34763921214339794,0.0
2630.0,0.0,0.628330320673907,1.0
5288.0,2.0,0.17606986064392743,0.0
8487.0,2.0,0.6895917724793398,1.0
4801.0,6.0,0.6233318901661192,1.0
794.0,0.0,0.5293462972808568,1.0
2780.0,2.0,0.1564088912740687,0.0
10131.0,0.0,0.5189255499535759,1.0
8511.0,2.0,0.3432724536604957,0.0
10054.0,0.0,0.19059510352465167,0.0
4900.0,7.0,0.02862507230948538,0.0
9475.0,0.0,0.2042479902672324,0.0
5158.0,0.0,0.16334374218969963,0.0
9740.0,0.0,0.5480816620509729,1.0
6356.0,4.0,0.4178147300313482,0.0
9436.0,0.0,0.6047694925469982,1.0
9070.0,2.0,0.5473876015045964,1.0
5249.0,0.0,0.33973813588532276,0.0
7451.0,2.0,0.10690807085528052,0.0
7394.0,2.0,0.2085234877813105,0.0
10244.0,6.0,0.2510362846195313,0.0
8560.0,2.0,0.21564898408513594,0.0
59.0,2.0,0.4013584516839945,0.0
8980.0,4.0,0.6211251232945768,1.0
5722.0,0.0,0.36998565309598336,0.0
789.0,0.0,0.3702818359044221,0.0
3761.0,0.0,0.4246299656045584,0.0
7196.0,0.0,0.20517190838878763,0.0
5130.0,0.0,0.2032772924212411,0.0
7534.0,2.0,0.20108801127298345,0.0
8737.0,1.0,0.7160493990459529,1.0
157.0,2.0,0.4324709445886447,0.0
6303.0,5.0,0.3804632289122836,0.0
4774.0,2.0,0.1382863632284709,0.0
5836.0,0.0,0.41384688512534507,0.0
3812.0,0.0,0.4448070114612278,0.0
288.0,2.0,0.34636388503255255,0.0
9547.0,2.0,0.37505243787175807,0.0
2456.0,2.0,0.696250093683989,1.0
1186.0,2.0,0.4508442060212709,0.0
1142.0,1.0,0.20135341048200966,0.0
7669.0,0.0,0.15615036266533558,0.0
541.0,1.0,0.29794825653806006,0.0
3498.0,0.0,0.5070773385632427,1.0
3038.0,3.0,0.1301669362704355,0.0
10971.0,2.0,0.12041985731702883,0.0
115.0,1.0,0.29278076537093756,0.0
327.0,2.0,0.22098732802590867,0.0
10017.0,6.0,0.480810221295849,0.0
6762.0,2.0,0.3711215156689576,0.0
10721.0,2.0,0.26732147375644577,0.0
10361.0,3.0,0.5655809849447556,1.0
628.0,2.0,0.35967505503526825,0.0
2127.0,0.0,0.6897732594290794,1.0
5873.0,0.0,0.6953980300277484,1.0
8805.0,1.0,0.17604066129328474,0.0
4504.0,0.0,0.682275242695311,1.0
4720.0,3.0,0.14555048123140235,0.0
2771.0,2.0,0.3217421159110056,0.0
6118.0,3.0,0.5644719904200703,1.0
526.0,3.0,0.267211079331046,0.0
8870.0,6.0,0.3612957384866025,0.0
6627.0,4.0,0.13521162822721913,0.0
9079.0,4.0,0.5403085740641485,1.0
4637.0,0.0,0.24272661575373444,0.0
6451.0,0.0,0.4756574088727653,0.0
10653.0,0.0,0.08537057046694416,0.0
4683.0,4.0,0.2892268390926168,0.0
8115.0,6.0,0.05103637575843576,0.0
6986.0,4.0,0.3055379314174957,0.0
10769.0,2.0,0.16480318135825917,0.0
722.0,2.0,0.3758195848163418,0.0
6180.0,0.0,0.4525799249367541,0.0
1639.0,4.0,0.2877257018225011,0.0
9147.0,6.0,0.6920920810128672,1.0
3711.0,2.0,0.31749256890345606,0.0
8143.0,6.0,0.18643152366052942,0.0
5282.0,2.0,0.6288792136501705,1.0
6836.0,2.0,0.36482044827240606,0.0
7991.0,0.0,0.07069384428735492,0.0
1158.0,2.0,0.6729391338262586,1.0
1990.0,0.0,0.28800431110503244,0.0
5406.0,4.0,0.30368957586642215,0.0
10411.0,0.0,0.33561352387174453,0.0
2595.0,5.0,0.2939665848268116,0.0
4244.0,2.0,0.27417901515697346,0.0
3635.0,1.0,0.5985928245244647,1.0
9864.0,0.0,0.21101166855179007,0.0
6021.0,2.0,0.4454189293541527,0.0
3763.0,0.0,0.8840317820645456,1.0
9441.0,0.0,0.3208290851703546,0.0
294.0,0.0,0.35337325073531284,0.0
8259.0,0.0,0.10146828237023135,0.0
4270.0,0.0,0.40361308274067903,0.0
2908.0,0.0,0.4498846810810339,0.0
496.0,3.0,0.31038566016167,0.0
8283.0,3.0,0.5737387624964199,1.0
2294.0,2.0,0.39060143589132873,0.0
2634.0,2.0,0.7262071635239613,1.0
7843.0,2.0,0.23004758166416997,0.0
5114.0,2.0,0.9339405511691306,1.0
10980.0,0.0,0.22597851820330822,0.0
8533.0,0.0,0.3448370679742612,0.0
9269.0,1.0,0.44410624005260646,0.0
6332.0,0.0,0.18951044685738216,0.0
3562.0,0.0,0.15242397954620351,0.0
6834.0,4.0,0.3592897966153703,0.0
7070.0,0.0,0.4793141381801595,0.0
4554.0,0.0,0.5502410879811491,1.0
5483.0,2.0,0.3544398695405606,0.0
3525.0,2.0,0.28462779032302343,0.0
1059.0,0.0,0.5183110363124304,1.0
2363.0,2.0,0.34732581703730475,0.0
1171.0,4.0,0.2494131898977948,0.0
990.0,3.0,0.33229762062719365,0.0
4670.0,3.0,0.2672108595783312,0.0
9172.0,0.0,0.43400317883495304,0.0
6586.0,3.0,0.6310413450222698,1.0
1928.0,4.0,0.6965113614477705,1.0
5084.0,1.0,0.312110015211561,0.0
4385.0,0.0,0.3866306722961394,0.0
5180.0,7.0,0.10801703609238984,0.0
3636.0,1.0,0.409510777545762,0.0
5943.0,6.0,0.2530206449242797,0.0
1212.0,1.0,0.2688387129368381,0.0
1513.0,0.0,0.5307313670518876,1.0
9008.0,6.0,0.1492194608234882,0.0
6818.0,3.0,0.26516130759981626,0.0
1324.0,2.0,0.2853248720311633,0.0
8945.0,0.0,0.43744011620671597,0.0
2689.0,1.0,0.2415972956666741,0.0
15.0,0.0,0.5833735715383475,1.0
7327.0,0.0,0.17597987189170106,0.0
4256.0,0.0,0.4906517092180524,0.0
8437.0,0.0,0.24006289663211922,0.0
662.0,3.0,0.3009561603748776,0.0
3143.0,2.0,0.758241720628191,1.0
2625.0,4.0,0.17271853740638013,0.0
8138.0,0.0,0.12106812173529698,0.0
7356.0,6.0,0.5779830917351565,1.0
3982.0,0.0,0.19946007532869708,0.0
7821.0,2.0,0.6229320530531832,1.0
4450.0,0.0,0.3696481498385935,0.0
10956.0,3.0,0.1945743621144449,0.0
7968.0,0.0,0.5406792697160256,1.0
4922.0,4.0,0.25997194080322467,0.0
7676.0,2.0,0.23524334436953925,0.0
6809.0,0.0,0.37259585102362336,0.0
2280.0,0.0,0.6817724690731414,1.0
4247.0,0.0,0.3935028316089371,0.0
10837.0,0.0,0.4715569772509431,0.0
6135.0,0.0,0.5078768327174145,1.0
7975.0,2.0,0.8687240235661925,1.0
2233.0,2.0,0.7166251749878726,1.0
1455.0,0.0,0.16194958354390954,0.0
6705.0,3.0,0.4452034766435362,0.0
1123.0,0.0,0.6289374731597163,1.0
3236.0,0.0,0.7781496626880332,1.0
10326.0,0.0,0.633250599738772,1.0
4884.0,2.0,0.26388719443148595,0.0
8617.0,0.0,0.3648218169520301,0.0
9656.0,0.0,0.3017560715139922,0.0
7605.0,0.0,0.1435984952785035,0.0
1755.0,1.0,0.42859419219645317,0.0
2576.0,2.0,0.5172014354634892,1.0
3043.0,0.0,0.5209547028212858,1.0
2133.0,6.0,0.7580862864722735,1.0
9905.0,2.0,0.5035079747264186,1.0
9662.0,2.0,0.2450150466855032,0.0
1943.0,0.0,0.4929682104399343,0.0
7953.0,4.0,0.2911551373851254,0.0
7276.0,2.0,0.16084389956936612,0.0
7620.0,0.0,0.15721687473930268,0.0
5719.0,0.0,0.5524830553654648,1.0
5957.0,6.0,0.8309004806323305,1.0
356.0,4.0,0.2643194569599815,0.0
8016.0,0.0,0.47886321167467627,0.0
567.0,3.0,0.1705888246043453,0.0
1152.0,7.0,0.9451128694833569,1.0
1683.0,1.0,0.2276129596602239,0.0
6793.0,3.0,0.3186164494744505,0.0
5958.0,0.0,0.5146681271747978,1.0
8871.0,0.0,0.34403235174167596,0.0
2261.0,1.0,0.08942316267977968,0.0
148.0,3.0,0.1414066827898298,0.0
522.0,2.0,0.2666003427143143,0.0
8209.0,6.0,0.9018050967377784,1.0
7656.0,4.0,0.361226567044429,0.0
4643.0,0.0,0.7882914356014057,1.0
1163.0,0.0,0.6140051347019311,1.0
2529.0,0.0,0.32670224337852666,0.0
3985.0,4.0,0.7509887474890785,1.0
5687.0,2.0,0.6092264977409001,1.0
8403.0,0.0,0.35839002470276576,0.0
2733.0,6.0,0.11366063673125223,0.0
7922.0,0.0,0.4526567339014605,0.0
3909.0,2.0,0.8905868369578194,1.0
960.0,2.0,0.6754697810735104,1.0
10921.0,0.0,0.20391795144171065,0.0
6955.0,0.0,0.5970662786640224,1.0
7660.0,0.0,0.2792239677719608,0.0
4105.0,2.0,0.7594805651957538,1.0
3375.0,4.0,0.24418874392600015,0.0
2724.0,2.0,0.2457059717552355,0.0
2870.0,0.0,0.5572679759911833,1.0
6888.0,1.0,0.3736225529831381,0.0
113.0,0.0,0.4512678983657479,0.0
9550.0,0.0,0.5515818409897935,1.0
10423.0,2.0,0.3506288028311548,0.0
1615.0,3.0,0.23165097860995096,0.0
7252.0,1.0,0.7082182947982545,1.0
7526.0,2.0,0.3498119287183365,0.0
9354.0,2.0,0.3908854377577925,0.0
10552.0,3.0,0.21529263649299255,0.0
4471.0,2.0,0.28657056003752385,0.0
1643.0,2.0,0.4261362115058139,0.0
5364.0,3.0,0.373327208343586,0.0
2611.0,1.0,0.20770572685589606,0.0
4305.0,4.0,0.2822411175381088,0.0
6401.0,2.0,0.17618710960189854,0.0
1803.0,2.0,0.39445825973705434,0.0
3159.0,2.0,0.2568725376975126,0.0
9398.0,0.0,0.3073954552601415,0.0
925.0,2.0,0.30829394081051076,0.0
3992.0,4.0,0.41600555642743337,0.0
5315.0,4.0,0.29232528620809584,0.0
7932.0,0.0,0.2289115506518584,0.0
8831.0,4.0,0.22075571596788482,0.0
6661.0,2.0,0.32079110612850426,0.0
10185.0,0.0,0.22436727310799845,0.0
7551.0,0.0,0.29924573263025805,0.0
8610.0,2.0,0.16424953347940374,0.0
454.0,0.0,0.5650023245064428,1.0
5226.0,0.0,0.891469651977239,1.0
6808.0,6.0,0.2291247566773864,0.0
71.0,2.0,0.3647091748870739,0.0
9845.0,0.0,0.1285105065272059,0.0
8969.0,0.0,0.386803678305677,0.0
563.0,3.0,0.18427627294936738,0.0
9934.0,0.0,0.3962935834917032,0.0
2588.0,4.0,0.2929394722167431,0.0
1424.0,2.0,0.4366556687238474,0.0
4372.0,0.0,0.5156895916105454,1.0
7577.0,5.0,0.29926284401518494,0.0
1917.0,2.0,0.25075532781020987,0.0
10990.0,2.0,0.7468258507011147,1.0
3504.0,0.0,0.42276371004785956,0.0
5117.0,0.0,0.608690141392617,1.0
5869.0,2.0,0.5247268546546368,1.0
9165.0,0.0,0.4757311633686771,0.0
3286.0,6.0,0.24756726246794514,0.0
2415.0,4.0,0.18483404971963946,0.0
6442.0,0.0,0.41035629488539643,0.0
6150.0,2.0,0.29877192807862774,0.0
4748.0,1.0,0.25730311737744227,0.0
7236.0,4.0,0.2798380801267787,0.0
4039.0,4.0,0.19424720893048225,0.0
10292.0,0.0,0.4622770296306941,0.0
5808.0,0.0,0.6913568095432742,1.0
5390.0,0.0,0.5743310752919201,1.0
3223.0,2.0,0.7981961326976262,1.0
8298.0,2.0,0.28684182854032714,0.0
3248.0,2.0,0.3138781260805429,0.0
1332.0,6.0,0.4551774382236069,0.0
396.0,0.0,0.614473977943314,1.0
10317.0,0.0,0.08126023505318837,0.0
7.0,6.0,0.0990700659147874,0.0
7226.0,2.0,0.47398421577333044,0.0
9795.0,4.0,0.5451670483401352,1.0
100.0,1.0,0.04049405712638291,0.0
2514.0,0.0,0.86362803062331,1.0
10976.0,3.0,0.38976037005279346,0.0
9054.0,0.0,0.548014261159651,1.0
10189.0,0.0,0.6343531004944792,1.0
4694.0,2.0,0.3712680332234742,0.0
72.0,7.0,0.09911262315311609,0.0
1791.0,0.0,0.6964046100961906,1.0
1541.0,0.0,0.5874215064969982,1.0
6379.0,2.0,0.5251710651077149,1.0
5352.0,0.0,0.3036849777242567,0.0
1866.0,4.0,0.23490322055441554,0.0
2914.0,0.0,0.7296614076944103,1.0
5005.0,4.0,0.8320422768822463,1.0
10333.0,6.0,0.1902772011272173,0.0
10621.0,6.0,0.776743942108108,1.0
8729.0,2.0,0.5214933355535579,1.0
2649.0,2.0,0.14049905806513055,0.0
8461.0,4.0,0.5308857404869287,1.0
5948.0,2.0,0.15373473720858416,0.0
9523.0,0.0,0.33338984879200506,0.0
8409.0,4.0,0.5601149304974457,1.0
10945.0,0.0,0.44658875859552094,0.0
5750.0,0.0,0.45378466810418233,0.0
1764.0,3.0,0.26444870728919273,0.0
5079.0,2.0,0.3728205397401712,0.0
2915.0,2.0,0.42926806814950597,0.0
5508.0,0.0,0.34268643865584,0.0
5670.0,2.0,0.7291515097453081,1.0
1691.0,2.0,0.7972517719440902,1.0
3961.0,4.0,0.3017854877022824,0.0
7993.0,3.0,0.5968695471253274,1.0
2497.0,6.0,0.19658676176223164,0.0
8765.0,0.0,0.46718682086887486,0.0
2211.0,0.0,0.6103259864580928,1.0
4802.0,2.0,0.48651134176264094,0.0
6646.0,0.0,0.4213240379412955,0.0
5043.0,2.0,0.6458937690855789,1.0
932.0,4.0,0.2827862791688151,0.0
8884.0,2.0,0.21011279092404325,0.0
1041.0,1.0,0.2193978470652832,0.0
